street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,roof_style,roof_matl,exterior_1st,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,total_bsmt_sf,heating,heating_qc,central_air,gr_liv_area,full_bath,kitchen_qual,fireplace_qu,garage_type,garage_finish,sale_type,saleprice,house_age,age_at_remod,total_baths,garage_overall
Pave,Low,CulDSac,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Stone,902.0,2.0,CBlock,4.0,1705.0,GasA,4.0,Y,1390,1,4.0,4.0,Attchd,1.0,WD ,252000,49,49,3.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,Stone,106.0,3.0,PConc,4.0,764.0,GasA,4.0,Y,1626,2,3.0,0.0,BuiltIn,2.0,WD ,175500,7,7,3.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,690.0,GasA,2.0,Y,1558,1,2.0,4.0,Detchd,1.0,WD ,150000,70,59,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,978.0,GasA,2.0,Y,1422,1,2.0,3.0,Attchd,2.0,WD ,139900,47,29,1.0,3.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,None,0.0,2.0,PConc,3.0,1078.0,GasA,2.0,Y,1573,2,2.0,4.0,Detchd,1.0,WD ,162900,78,16,2.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,Hip,CompShg,Wd Sdng,BrkFace,261.0,2.0,CBlock,3.0,1116.0,GasA,2.0,Y,1116,1,2.0,0.0,Attchd,1.0,WD ,160000,48,48,2.0,6.0
Pave,Lvl,Corner,Sawyer,Norm,1Fam,1Story,2,Gable,CompShg,Wd Sdng,None,0.0,2.0,Slab,0.0,0.0,GasA,1.0,N,660,1,1.0,0.0,NoGarage,0.0,WD ,63900,62,59,1.0,0.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,BrkFace,144.0,2.0,PConc,3.0,1140.0,GasA,3.0,Y,1707,2,2.0,3.0,Attchd,3.0,WD ,184000,31,11,2.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,BrkFace,132.0,2.0,CBlock,3.0,1466.0,GasA,2.0,Y,1466,1,1.0,4.0,Attchd,3.0,WD ,149900,47,47,2.0,6.0
Pave,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,9,Hip,CompShg,MetalSd,BrkFace,260.0,3.0,PConc,4.0,1614.0,GasA,4.0,Y,1638,2,4.0,3.0,Attchd,3.0,WD ,300000,8,8,3.0,6.0
Pave,Lvl,Corner,ClearCr,Norm,1Fam,1Story,5,Flat,Tar&Grv,Plywood,Stone,275.0,2.0,CBlock,3.0,988.0,GasA,3.0,Y,1721,2,2.0,3.0,Basment,1.0,WD ,145000,48,48,3.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,928.0,GasA,4.0,Y,1764,2,3.0,0.0,Attchd,2.0,WD ,231500,12,12,4.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,None,0.0,2.0,CBlock,3.0,996.0,GasA,4.0,Y,996,1,2.0,4.0,NoGarage,0.0,WD ,108000,68,39,2.0,0.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,BrkFace,None,0.0,2.0,CBlock,3.0,1202.0,GasA,2.0,Y,1202,1,2.0,0.0,Attchd,2.0,COD,120000,53,53,2.0,3.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,BrkFace,57.0,2.0,CBlock,3.0,988.0,GasA,2.0,Y,988,1,2.0,0.0,Detchd,1.0,WD ,128500,46,46,2.0,6.0
Pave,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,Gable,CompShg,WdShing,None,0.0,2.0,CBlock,3.0,1008.0,GasA,3.0,Y,1028,1,2.0,4.0,Detchd,1.0,WD ,115000,83,60,1.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,Gable,CompShg,AsbShng,None,0.0,2.0,CBlock,3.0,720.0,GasA,2.0,Y,1284,1,2.0,0.0,Detchd,1.0,WD ,110000,62,59,2.0,3.0
Pave,Lvl,CulDSac,Veenker,Norm,1Fam,2Story,9,Mansard,CompShg,Wd Sdng,BrkFace,1050.0,3.0,CBlock,4.0,994.0,GasA,2.0,Y,2944,2,3.0,4.0,Attchd,2.0,WD ,150000,31,31,4.0,9.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,5.0,707.0,GasA,4.0,Y,1414,2,3.0,4.0,Attchd,3.0,WD ,178000,2,2,3.0,6.0
Pave,HLS,Inside,Crawfor,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,637.0,GasA,4.0,Y,1609,1,3.0,4.0,2Types,1.0,WD ,199500,74,16,2.0,9.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,3.0,813.0,GasA,4.0,Y,1525,2,2.0,3.0,Attchd,3.0,WD ,183500,9,8,4.0,6.0
Pave,Lvl,Inside,IDOTRR,Norm,1Fam,SLvl,5,Hip,CompShg,HdBoard,None,0.0,1.0,CBlock,4.0,624.0,GasA,4.0,Y,1656,1,2.0,1.0,Attchd,1.0,WD ,126000,41,41,2.0,3.0
Pave,Lvl,Inside,NPkVill,Norm,Twnhs,1Story,7,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,4.0,1055.0,GasA,1.0,Y,1055,2,2.0,0.0,Attchd,1.0,WD ,148500,31,31,2.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,BrkTil,3.0,676.0,GasA,4.0,Y,1352,2,3.0,0.0,Detchd,1.0,WD ,149000,70,3,3.0,6.0
Pave,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,4.0,855.0,GasA,2.0,Y,1456,2,2.0,3.0,Attchd,1.0,WD ,137900,32,32,3.0,6.0
Pave,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8,Gable,CompShg,BrkFace,None,0.0,3.0,PConc,4.0,1719.0,GasA,4.0,Y,1719,1,3.0,4.0,Attchd,3.0,Con,324000,15,15,4.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,Stucco,None,0.0,2.0,CBlock,3.0,864.0,GasA,2.0,N,864,1,2.0,0.0,NoGarage,0.0,WD ,98000,83,58,2.0,0.0
Pave,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,CompShg,HdBoard,BrkFace,359.0,2.0,CBlock,3.0,483.0,GasA,2.0,Y,987,1,2.0,0.0,Detchd,1.0,WD ,103400,35,35,3.0,3.0
Pave,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,780.0,GasA,3.0,N,1020,1,2.0,0.0,NoGarage,0.0,WD ,94000,135,14,1.0,0.0
Pave,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,8,Gable,CompShg,VinylSd,Stone,108.0,3.0,PConc,4.0,1554.0,GasA,4.0,Y,1554,2,3.0,4.0,Attchd,2.0,WD ,209500,1,1,2.0,6.0
Pave,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,10,Hip,CompShg,CemntBd,BrkFace,662.0,4.0,PConc,5.0,1528.0,GasA,4.0,Y,3390,3,4.0,5.0,BuiltIn,3.0,New,545224,0,0,4.0,9.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,None,0.0,3.0,PConc,3.0,780.0,GasA,4.0,Y,1560,1,3.0,0.0,NoGarage,0.0,WD ,159900,98,1,2.0,0.0
Pave,Lvl,Corner,Gilbert,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,864.0,GasA,4.0,Y,864,1,2.0,0.0,Detchd,1.0,WD ,141000,59,59,1.0,6.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,982.0,GasA,4.0,Y,1889,2,2.0,3.0,Attchd,3.0,WD ,215000,6,6,3.0,6.0
Pave,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,1040.0,GasA,4.0,Y,1040,1,2.0,0.0,Detchd,1.0,WD ,127000,48,0,3.0,3.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,None,0.0,2.0,CBlock,3.0,1172.0,GasA,2.0,Y,1172,1,2.0,0.0,Attchd,3.0,WD ,128000,56,12,2.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,CemntBd,None,0.0,3.0,PConc,5.0,1642.0,GasA,4.0,Y,1418,1,3.0,4.0,Attchd,2.0,New,267916,0,0,3.0,9.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,884.0,GasA,2.0,Y,1367,1,2.0,4.0,Detchd,1.0,WD ,127500,76,57,1.0,3.0
Pave,Lvl,Corner,Edwards,Norm,1Fam,SFoyer,7,Gable,CompShg,HdBoard,BrkFace,500.0,3.0,Slab,0.0,0.0,GasA,4.0,Y,1922,3,3.0,5.0,BuiltIn,2.0,ConLD,198500,6,6,3.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,BrkFace,210.0,2.0,CBlock,4.0,1422.0,GasA,2.0,Y,1422,2,3.0,3.0,Attchd,3.0,WD ,175500,27,27,2.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,144.0,3.0,PConc,4.0,985.0,GasA,4.0,Y,1842,2,3.0,3.0,Attchd,3.0,WD ,217500,7,7,4.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,4,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,888.0,GasA,4.0,Y,1962,1,2.0,3.0,Detchd,1.0,WD ,149500,95,60,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,BrkFace,165.0,3.0,PConc,3.0,864.0,GasA,4.0,Y,1120,1,2.0,3.0,Attchd,2.0,WD ,148800,43,5,2.0,6.0
Pave,Lvl,Inside,StoneBr,Norm,1Fam,2Story,9,Hip,CompShg,CemntBd,Stone,208.0,3.0,PConc,5.0,1992.0,GasA,4.0,Y,2868,3,4.0,4.0,BuiltIn,3.0,New,556581,1,0,4.0,9.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,CompShg,BrkFace,None,0.0,2.0,CBlock,3.0,1478.0,GasA,3.0,Y,1478,1,2.0,4.0,Attchd,2.0,WD ,156500,52,52,3.0,6.0
Pave,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,930.0,GasA,4.0,Y,1995,2,3.0,3.0,Attchd,2.0,WD ,237000,11,10,4.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,912.0,GasA,1.0,Y,912,1,2.0,0.0,Attchd,3.0,WD ,120000,49,22,2.0,3.0
Pave,Lvl,Corner,Gilbert,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,1326.0,GasA,4.0,Y,1326,2,3.0,0.0,Attchd,3.0,WD ,203000,2,2,3.0,6.0
Pave,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,4.0,1191.0,GasA,2.0,Y,1204,2,2.0,0.0,Attchd,2.0,WD ,130000,19,19,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,BrkFace,360.0,2.0,CBlock,3.0,780.0,GasA,2.0,Y,1611,1,2.0,0.0,Attchd,2.0,WD ,167900,44,44,3.0,6.0
Pave,Lvl,Inside,BrkSide,RRAn,2fmCon,1Story,4,Gable,CompShg,HdBoard,BrkFace,160.0,2.0,CBlock,3.0,960.0,GasW,2.0,N,960,1,2.0,0.0,Detchd,1.0,WD ,129000,36,36,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,BrkFace,64.0,2.0,CBlock,3.0,1070.0,GasA,2.0,Y,1236,1,3.0,2.0,Attchd,1.0,WD ,134450,49,10,2.0,3.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,816.0,GasA,4.0,Y,1416,2,3.0,0.0,Attchd,1.0,WD ,112000,89,0,2.0,6.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,BrkFace,360.0,3.0,PConc,4.0,929.0,GasA,4.0,Y,1873,2,3.0,3.0,Attchd,2.0,WD ,207000,19,19,4.0,6.0
Pave,Bnk,Inside,OldTown,Norm,Duplex,2Story,5,Hip,CompShg,MetalSd,None,0.0,2.0,BrkTil,3.0,1040.0,GasA,2.0,N,2128,2,2.0,0.0,NoGarage,0.0,WD ,62500,87,59,2.0,0.0
Pave,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,Stone,106.0,3.0,PConc,4.0,764.0,GasA,4.0,Y,1626,2,3.0,0.0,BuiltIn,2.0,WD ,154000,5,4,4.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,None,0.0,2.0,CBlock,3.0,816.0,GasA,2.0,Y,816,1,2.0,0.0,Detchd,1.0,WD ,129900,49,49,2.0,3.0
Pave,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,5,Gable,CompShg,CemntBd,None,0.0,2.0,CBlock,4.0,536.0,GasA,2.0,Y,1112,1,2.0,0.0,Attchd,1.0,WD ,85000,34,34,2.0,3.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,7,Gable,CompShg,Wd Sdng,None,0.0,2.0,PConc,3.0,572.0,GasA,2.0,Y,1111,1,2.0,4.0,Detchd,1.0,WD ,116900,82,58,1.0,3.0
Pave,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,3.0,855.0,GasA,2.0,Y,1441,2,2.0,3.0,Attchd,1.0,WD ,148500,31,31,3.0,6.0
Pave,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,4,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,4.0,672.0,Grav,1.0,N,924,1,1.0,0.0,Detchd,1.0,WD ,80000,69,60,2.0,3.0
Pave,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,5,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,1060.0,GasA,2.0,Y,1126,1,2.0,0.0,Attchd,1.0,WD ,152000,24,24,2.0,6.0
Pave,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,2.0,381.0,GasA,4.0,Y,992,1,2.0,0.0,Detchd,1.0,Oth,155891,56,56,1.0,3.0
Pave,Bnk,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,None,0.0,2.0,PConc,3.0,768.0,GasA,4.0,Y,1376,1,3.0,0.0,Detchd,1.0,WD ,165000,87,57,1.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Hip,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1218.0,GasA,4.0,Y,1218,2,3.0,0.0,Attchd,2.0,New,204500,1,0,2.0,6.0
Pave,Lvl,Inside,NAmes,Artery,1Fam,2Story,5,Gable,CompShg,MetalSd,Stone,224.0,2.0,CBlock,3.0,728.0,GasA,4.0,Y,1644,1,3.0,4.0,Attchd,1.0,WD ,146500,65,12,2.0,3.0
Pave,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7,Gable,CompShg,Plywood,BrkFace,206.0,2.0,CBlock,4.0,1271.0,GasA,2.0,Y,1601,2,2.0,3.0,Attchd,2.0,COD,157000,31,31,2.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,1313.0,GasW,3.0,Y,2495,2,2.0,4.0,Detchd,1.0,WD ,184000,118,9,2.0,6.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,783.0,GasA,4.0,Y,1509,2,3.0,4.0,Attchd,3.0,WD ,183200,4,3,4.0,6.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,BrkFace,116.0,2.0,CBlock,3.0,1092.0,GasA,2.0,Y,1092,1,2.0,1.0,Attchd,1.0,WD ,139000,47,47,2.0,3.0
Pave,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,Hip,CompShg,Wd Sdng,BrkFace,651.0,3.0,PConc,4.0,1311.0,GasA,4.0,Y,2418,2,3.0,3.0,Attchd,2.0,WD ,341000,15,14,4.0,9.0
Pave,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,CompShg,HdBoard,BrkFace,504.0,2.0,CBlock,3.0,483.0,GasA,2.0,Y,987,1,2.0,0.0,Detchd,1.0,COD,96000,39,39,2.0,3.0
Pave,Lvl,Corner,Edwards,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,1121.0,GasA,4.0,Y,1121,2,2.0,0.0,Attchd,2.0,WD ,140000,7,6,2.0,6.0
Pave,Lvl,Inside,OldTown,Artery,1Fam,1Story,6,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,912.0,GasA,2.0,Y,1236,1,2.0,0.0,Attchd,1.0,WD ,149700,53,14,2.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,4.0,1056.0,GasA,4.0,Y,1074,1,2.0,0.0,Attchd,2.0,WD ,153500,31,31,3.0,6.0
Pave,Low,Inside,IDOTRR,Norm,1Fam,1Story,1,Gable,CompShg,AsbShng,None,0.0,1.0,Slab,0.0,0.0,Wall,0.0,N,733,1,1.0,0.0,Attchd,1.0,WD ,13100,56,56,1.0,4.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,252.0,3.0,PConc,4.0,884.0,GasA,4.0,Y,1768,2,3.0,0.0,Attchd,2.0,WD ,224900,5,5,4.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1257.0,GasA,4.0,Y,1266,2,3.0,3.0,Attchd,1.0,WD ,176000,1,1,2.0,6.0
Pave,Lvl,Inside,NoRidge,Norm,1Fam,1.5Fin,8,Hip,CompShg,HdBoard,BrkFace,337.0,3.0,PConc,4.0,1683.0,GasA,4.0,Y,2872,2,3.0,3.0,Attchd,3.0,WD ,285000,15,7,3.0,6.0
Pave,Lvl,CulDSac,Somerst,RRAn,1Fam,1Story,8,Gable,CompShg,VinylSd,Stone,84.0,3.0,PConc,4.0,1485.0,GasA,4.0,Y,1464,2,3.0,0.0,Attchd,1.0,WD ,282922,0,0,3.0,9.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,2Story,7,Gable,CompShg,MetalSd,BrkFace,309.0,2.0,CBlock,3.0,924.0,GasA,4.0,Y,2157,2,3.0,4.0,Attchd,3.0,WD ,226000,40,40,3.0,6.0
Pave,Lvl,Inside,StoneBr,Norm,1Fam,2Story,8,Hip,CompShg,VinylSd,BrkFace,466.0,4.0,PConc,5.0,1234.0,GasA,4.0,Y,2576,2,4.0,4.0,BuiltIn,3.0,New,361919,0,0,3.0,9.0
Pave,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,9,Hip,CompShg,VinylSd,BrkFace,600.0,3.0,PConc,5.0,1398.0,GasA,4.0,Y,2798,3,4.0,4.0,BuiltIn,3.0,New,457347,1,0,5.0,9.0
Pave,Low,Inside,ClearCr,Norm,1Fam,1Story,8,Shed,WdShngl,Wd Sdng,None,0.0,3.0,CBlock,4.0,966.0,GasA,4.0,Y,1743,0,3.0,2.0,Attchd,3.0,WD ,279000,31,31,3.0,6.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,None,0.0,2.0,PConc,3.0,1567.0,GasA,2.0,Y,1567,2,3.0,3.0,Attchd,2.0,WD ,196000,32,32,3.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,Gable,CompShg,HdBoard,BrkFace,189.0,2.0,CBlock,4.0,1090.0,GasA,2.0,Y,1370,2,2.0,3.0,Attchd,2.0,WD ,152000,33,33,2.0,6.0
Pave,Lvl,Inside,NAmes,Artery,Duplex,2Story,5,Gable,CompShg,MetalSd,BrkFace,368.0,2.0,CBlock,3.0,1248.0,GasA,2.0,Y,2634,2,2.0,0.0,Detchd,1.0,WD ,200000,40,40,6.0,12.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,BrkFace,198.0,3.0,PConc,5.0,1570.0,GasA,4.0,Y,1590,2,4.0,0.0,Attchd,3.0,New,294900,1,0,4.0,9.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,140.0,3.0,PConc,4.0,1450.0,GasA,4.0,Y,1450,2,3.0,0.0,Attchd,2.0,New,224243,1,0,2.0,9.0
Pave,Bnk,Corner,Edwards,Artery,1Fam,1.5Fin,6,Gable,CompShg,AsbShng,None,0.0,2.0,BrkTil,2.0,832.0,GasA,2.0,Y,1338,2,2.0,0.0,Detchd,1.0,WD ,92000,91,56,2.0,6.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Hip,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,728.0,GasA,4.0,Y,1456,2,3.0,4.0,Attchd,3.0,New,179540,0,0,3.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,Hip,CompShg,VinylSd,BrkFace,922.0,4.0,PConc,5.0,2392.0,GasA,4.0,Y,2392,2,4.0,5.0,Attchd,3.0,WD ,386250,6,6,2.0,9.0
Pave,Lvl,Inside,MeadowV,Norm,Twnhs,SLvl,4,Gable,CompShg,CemntBd,None,0.0,2.0,CBlock,4.0,530.0,GasA,2.0,Y,992,1,2.0,0.0,BuiltIn,3.0,WD ,106500,37,37,2.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,2Story,10,Gable,CompShg,VinylSd,Stone,160.0,4.0,PConc,5.0,1017.0,GasA,4.0,Y,2007,2,4.0,5.0,Attchd,3.0,WD ,310000,1,1,4.0,9.0
Pave,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,275.0,3.0,PConc,4.0,1066.0,GasA,4.0,Y,2385,2,3.0,3.0,BuiltIn,3.0,WD ,252000,9,9,3.0,9.0
Pave,Lvl,Inside,Crawfor,Norm,1Fam,2.5Unf,7,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,918.0,GasA,3.0,Y,1646,2,2.0,4.0,Detchd,1.0,WD ,164000,66,57,2.0,3.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,Stone,16.0,3.0,PConc,4.0,728.0,GasA,4.0,Y,1456,2,3.0,0.0,Attchd,3.0,New,177594,0,0,3.0,6.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,528.0,GasA,3.0,Y,1040,1,2.0,0.0,Detchd,3.0,WD ,123900,74,30,1.0,6.0
Pave,Lvl,Inside,Crawfor,Feedr,1Fam,2Story,6,Hip,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,4.0,1370.0,GasW,2.0,N,2624,2,2.0,4.0,Detchd,1.0,WD ,239000,89,57,4.0,9.0
Pave,Bnk,Inside,Mitchel,Norm,1Fam,1Story,5,Hip,CompShg,Plywood,None,0.0,2.0,CBlock,3.0,1068.0,GasA,2.0,Y,1264,1,2.0,3.0,Attchd,1.0,WD ,169000,45,33,2.0,6.0
Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,BrkFace,18.0,3.0,PConc,4.0,1374.0,GasA,4.0,Y,1557,2,3.0,3.0,Attchd,3.0,WD ,234000,3,2,2.0,6.0
Pave,Bnk,Inside,Mitchel,Norm,1Fam,SFoyer,6,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,4.0,957.0,GasA,2.0,Y,1287,1,2.0,2.0,Attchd,2.0,WD ,173000,32,32,3.0,6.0
Pave,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,BrkFace,180.0,2.0,CBlock,3.0,1004.0,GasA,4.0,Y,1004,1,2.0,3.0,Attchd,3.0,WD ,149000,40,40,2.0,6.0
Pave,Lvl,Corner,SawyerW,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1162.0,GasA,4.0,Y,1162,2,3.0,0.0,Attchd,3.0,WD ,170000,1,1,2.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,5.0,1436.0,GasA,4.0,Y,1436,2,3.0,0.0,Attchd,3.0,New,225000,1,0,2.0,6.0
Pave,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,960.0,GasA,4.0,Y,960,1,3.0,0.0,Attchd,3.0,WD ,144900,45,5,2.0,3.0
Pave,Low,CulDSac,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,4.0,1196.0,GasA,2.0,Y,1196,1,2.0,0.0,Attchd,2.0,WD ,144000,42,42,2.0,3.0
Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,Gable,CompShg,VinylSd,BrkFace,16.0,3.0,PConc,4.0,1256.0,GasA,4.0,Y,1269,2,3.0,3.0,Attchd,3.0,WD ,192000,6,5,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,None,0.0,3.0,CBlock,3.0,1031.0,GasA,3.0,Y,1031,1,3.0,0.0,Attchd,1.0,WD ,145500,57,4,2.0,3.0
